id,movie_name,year,directors,actors,rate,star,src,cover,douban_id
107,最普通的恋爱,2019,金涵潔,金来沅/孔晓振/姜其永/郑雄仁/张素妍,7.1,35,https://movie.douban.com/subject/30331424/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2570803082.jpg,30331424
108,仲夏夜惊魂,2019,阿里·艾斯特,佛罗伦斯·珀/杰克·莱诺/维尔赫尔姆·布洛姆根/威廉·杰克森·哈珀/威尔·保尔特,6.5,35,https://movie.douban.com/subject/30288638/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2550004671.jpg,30288638
109,忌日快乐2,2019,克里斯托弗·兰登,杰西卡·罗德/伊瑟尔·布罗萨德/露比·莫迪恩/苏拉·沙玛/史蒂夫·齐西斯,6.6,35,https://movie.douban.com/subject/30209818/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2537453473.jpg,30209818
110,冷血追击,2019,汉斯·皮特·莫朗,连姆·尼森/劳拉·邓恩/米切尔·理查德森/迈克尔·艾克朗德/布拉德利·斯泰克尔,6.7,35,https://movie.douban.com/subject/26810068/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2567214398.jpg,26810068
111,星际探索,2019,詹姆斯·格雷,布拉德·皮特/汤米·李·琼斯/鲁丝·内伽/唐纳德·萨瑟兰/丽芙·泰勒,6.8,35,https://movie.douban.com/subject/24716039/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2575882431.jpg,24716039
112,我身体里的那个家伙,2019,姜孝镇,郑真英/朴圣雄/罗美兰/李垂珉/李俊赫,7.2,35,https://movie.douban.com/subject/27088750/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2540444795.jpg,27088750
113,人间·喜剧,2019,孙周,艾伦/王智/鲁诺/任达华/金士杰,3.4,15,https://movie.douban.com/subject/27179414/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2551693460.jpg,27179414
114,航海王：狂热行动,2019,大塚隆史,田中真弓/冈村明美/中井和哉/山口胜平/平田广明,7.8,40,https://movie.douban.com/subject/30329892/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2570039912.jpg,30329892
115,下一任：前任,2019,陈鸿仪,郭采洁/郑恺/李东学/谢依霖/刘心悠,2.8,15,https://movie.douban.com/subject/26311974/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2572715315.jpg,26311974
116,铤而走险,2019,甘剑宇,大鹏/欧豪/李梦/曹炳琨/沙宝亮,6.0,30,https://movie.douban.com/subject/30184555/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2566515717.jpg,30184555
117,我的一级兄弟,2019,陆相孝,申河均/李光洙/李絮/朴哲民/权海骁,8.3,40,https://movie.douban.com/subject/30143333/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2548467439.jpg,30143333
118,我失去了身体,2019,杰赫米·克拉潘,维克图瓦尔·杜布瓦/帕特里克·德阿萨姆曹,8.1,40,https://movie.douban.com/subject/33415943/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2553909340.jpg,33415943
119,全职高手之巅峰荣耀,2019,史涓生/邓志巍,阿杰/边江/西子 /夏磊/刘思岑,5.6,30,https://movie.douban.com/subject/27145041/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2564508538.jpg,27145041
120,雪人奇缘,2019,吉尔·卡尔顿/托德·维尔德曼,汪可盈/阿尔伯特·蔡/艾迪·伊扎德/莎拉·保罗森/丹增·诺盖·特雷纳,7.5,40,https://movie.douban.com/subject/26929010/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2567925521.jpg,26929010
121,鬼吹灯之怒晴湘西,2019,刘轩狄,李晟荣/郑冬/林枫烨/付赫安琪/孟展伊,3.8,20,https://movie.douban.com/subject/30345846/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2574120279.jpg,30345846
122,坏家伙们,2019,孙容镐,马东锡/金相中/金雅中/张基龙/姜艺媛,6.6,35,https://movie.douban.com/subject/30249076/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2571799297.jpg,30249076
123,女王的柯基,2019,文森特·凯斯特鲁特/本·斯塔森,鲁斯蒂·沙克尔福特/乔·怀亚特/利奥·巴拉卡特/玛丽·德文/迪诺·安德拉德,5.8,30,https://movie.douban.com/subject/30256796/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2566480237.jpg,30256796
124,惊魂鬼屋,2019,斯科特·贝克/布莱恩·伍兹,威尔·布里顿/劳瑞·爱丽莎·麦克莱恩/安德鲁·卡德威尔/凯蒂·史蒂文斯,6.2,30,https://movie.douban.com/subject/27002647/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2565135300.jpg,27002647
125,学区房72小时,2019,陈晓鸣,管轩/徐幸/傅淼/屠画/荣蓉,7.1,35,https://movie.douban.com/subject/30246061/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2560837532.jpg,30246061
126,花生酱猎鹰,2019,泰勒·尼尔森/迈克·舒瓦茨,希亚·拉博夫/达科塔·约翰逊/扎克·高察根/约翰·浩克斯/托马斯·哈登·丘奇,7.5,40,https://movie.douban.com/subject/27035542/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2562073170.jpg,27035542
127,小委托人,2019,张圭声,李东辉/柳善/高水熙/徐正妍/元贤俊,8.0,40,https://movie.douban.com/subject/33404726/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2561250762.jpg,33404726
128,自卫的艺术,2019,莱利·斯特恩斯,杰西·艾森伯格/亚历桑德罗·尼沃拉/伊莫琴·普茨/菲利普·安德烈·博特略/利兰·奥瑟,7.3,35,https://movie.douban.com/subject/27138615/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2557471857.jpg,27138615
129,冰峰暴,2019,余非,张静初/役所广司/林柏宏/维克多·韦伯斯特/诺亚·丹比,5.0,25,https://movie.douban.com/subject/27595272/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2575134653.jpg,27595272
130,在黑暗中讲述的恐怖故事,2019,安德烈·艾弗道夫,佐伊·玛格丽特·科莱蒂/迈克尔·加尔扎/加布里埃尔·拉什/吉尔·贝罗斯/哈维尔·博泰特,6.1,30,https://movie.douban.com/subject/26278747/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2563383022.jpg,26278747
131,龙牌之谜,2019,伊哥·斯坦普陈科,成龙/阿诺·施瓦辛格/杰森·弗莱明/姚星彤/马丽,3.6,20,https://movie.douban.com/subject/26367602/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2563494916.jpg,26367602
132,高草丛中,2019,文森佐·纳塔利,蕾斯拉·德·奥利维拉/哈里森·吉尔伯特森/艾弗里·维提德/帕特里克·威尔森/小威尔·布伊,6.3,30,https://movie.douban.com/subject/26419635/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2568737620.jpg,26419635
133,安娜贝尔3：回家,2019,加里·多伯曼,维拉·法米加/帕特里克·威尔森/麦肯娜·格瑞丝/麦迪森·伊瑟曼/凯蒂·萨里费,5.8,30,https://movie.douban.com/subject/30207919/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2557085889.jpg,30207919
134,地狱男爵：血皇后崛起,2019,尼尔·马歇尔,大卫·哈伯/米拉·乔沃维奇/金大贤/伊恩·麦柯肖恩/阿利斯泰·皮垂,6.0,30,https://movie.douban.com/subject/24750460/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2551420807.jpg,24750460
135,行骗天下JP：浪漫篇,2019,田中亮,长泽雅美/东出昌大/小日向文世/竹内结子/三浦春马,8.4,40,https://movie.douban.com/subject/30241102/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2549891899.jpg,30241102
136,我们,2019,乔丹·皮尔,露皮塔·尼永奥/温斯顿·杜克/伊丽莎白·莫斯/蒂姆·海德克/莎哈迪·赖特·约瑟夫,6.4,30,https://movie.douban.com/subject/27053945/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2551094671.jpg,27053945
137,极线杀手,2019,乔纳斯·阿克伦德,麦斯·米科尔森/凡妮莎·哈金斯/凯瑟琳·温妮克/罗伯特·梅耶/马特·卢卡斯,7.0,35,https://movie.douban.com/subject/27180599/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2552445585.jpg,27180599
138,花椒之味,2019,麦曦茵,郑秀文/赖雅妍/李晓峰/钟镇涛/任贤齐,7.2,35,https://movie.douban.com/subject/26935296/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2567382116.jpg,26935296
139,小姐与流浪汉,2019,查理·宾,贾斯汀·塞洛克斯/泰莎·汤普森/加奈儿·梦奈/本尼迪克特·王/阿什利·詹森,6.8,35,https://movie.douban.com/subject/30175647/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2567078174.jpg,30175647
140,轮到你了 特别篇,2019,,原田知世/田中圭/浅香航大/皆川猿时,8.1,40,https://movie.douban.com/subject/34436407/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2560785148.jpg,34436407
141,兰心大剧院,2019,娄烨,巩俐/赵又廷/小田切让/帕斯卡尔·格雷戈里/汤姆·拉斯齐哈,7.8,40,https://movie.douban.com/subject/26954859/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2568264011.jpg,26954859
142,法医秦明之致命小说,2019,史岳,邓飞/李卓霖/霍亚楠/杨紫彤/冯瓅,4.1,20,https://movie.douban.com/subject/30359005/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2574802390.jpg,30359005
143,与我跳舞,2019,矢口史靖,三吉彩花/八城优/永谷真绘/三浦贵大/室毅,7.2,35,https://movie.douban.com/subject/30283209/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2548748283.jpg,30283209
144,素人特工,2019,袁锦麟,王大陆/张榕容/米拉·乔沃维奇/许魏洲/刘美彤,3.6,20,https://movie.douban.com/subject/27155276/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2560447448.jpg,27155276
145,老千3：独眼杰克,2019,权五光,朴正民/柳昇范/崔有华/禹贤/尹宰文,6.3,30,https://movie.douban.com/subject/26665875/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2566322897.jpg,26665875
146,王者天下,2019,佐藤信介,山崎贤人/吉泽亮/长泽雅美/桥本环奈/本乡奏多,6.5,35,https://movie.douban.com/subject/27611498/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2548852197.jpg,27611498
147,金翅雀,2019,约翰·克劳利,安塞尔·艾尔高特/妮可·基德曼/莎拉·保罗森/菲恩·伍法德/艾什莉 康宁思,6.4,30,https://movie.douban.com/subject/25941405/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2558049563.jpg,25941405
148,如影随心,2019,霍建起,陈晓/杜鹃/王嘉/马苏/华少,4.8,25,https://movie.douban.com/subject/26871669/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2553279350.jpg,26871669
149,鹿皮,2019,昆汀·杜皮约,让·杜雅尔丹/阿黛拉·哈内尔/艾伯特·德尔佩/科拉莉·吕西耶/玛丽·布奈尔,6.8,35,https://movie.douban.com/subject/30234197/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2562147191.jpg,30234197
150,酷刑报告,2019,斯科特·Z·本恩斯,亚当·德赖弗/寇瑞·斯托尔/小伊万德·杜克/乔恩·哈姆/琳达·鲍威尔,7.0,35,https://movie.douban.com/subject/30188466/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2566525380.jpg,30188466
151,被光抓走的人,2019,董润年,黄渤/王珞丹/谭卓/白客/黄璐,,0,https://movie.douban.com/subject/30394535/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2575887979.jpg,30394535
152,金蝉脱壳3：恶魔车站,2019,约翰·赫兹菲尔德,西尔维斯特·史泰龙/戴夫·巴蒂斯塔/50分/杰米·金/张晋,3.8,20,https://movie.douban.com/subject/27018354/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2567213292.jpg,27018354
153,女警,2019,郑多元,罗美兰/李圣经/尹相铉/崔秀英/廉惠兰,6.7,35,https://movie.douban.com/subject/30204142/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2553964373.jpg,30204142
154,命运之夜——天之杯II ：迷失之蝶,2019,须藤友德,杉山纪彰/下屋则子/神谷浩史/川澄绫子/植田佳奈,7.8,40,https://movie.douban.com/subject/26759819/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2561910374.jpg,26759819
155,秦明·生死语者,2019,李海蜀/黄彦威,严屹宽/代斯/耿乐/郝劭文/杜鹃,4.2,20,https://movie.douban.com/subject/27090753/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2558290293.jpg,27090753
156,灼人秘密,2019,赵德胤,吴可熙/宋芸桦/夏于乔/施名帅/黄尚禾,5.5,30,https://movie.douban.com/subject/30334970/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2560284457.jpg,30334970
157,熊出没·原始时代,2019,丁亮/林汇达,张伟/张秉君/谭笑/宋祖儿/刘思奇,6.6,35,https://movie.douban.com/subject/30335059/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2541035591.jpg,30335059
158,乐高大电影2,2019,迈克·米切尔,克里斯·帕拉特/伊丽莎白·班克斯/威尔·阿奈特/蒂凡尼·哈迪斯/斯蒂芬妮·比翠丝,6.6,35,https://movie.douban.com/subject/25833233/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2549353234.jpg,25833233
159,陈情令之生魂,2019,裘仲维,于斌/郑繁星/王一菲/高寒/何龙龙,4.5,25,https://movie.douban.com/subject/34786971/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2572652962.jpg,34786971
160,死寂逃亡,2019,约翰·R·莱昂耐迪,斯坦利·图齐/琪兰·席普卡/米兰达·奥图/凯特·特罗特/约翰·考伯特,5.3,25,https://movie.douban.com/subject/27050133/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2563863213.jpg,27050133
161,危机：龙潭之战,2019,科里夫·斯丹德斯,崔维斯·费米尔/卢克·布雷西/理查德·劳斯伯格/丹尼尔·韦伯,6.4,30,https://movie.douban.com/subject/1972738/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2554535574.jpg,1972738
162,天堂山,2019,爱丽丝·沃丁顿,艾玛·罗伯茨/丹妮尔·麦克唐纳/艾莎·冈萨雷斯/米拉·乔沃维奇/奥卡菲娜,5.2,25,https://movie.douban.com/subject/27187828/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2562469656.jpg,27187828
163,之后,2019,珍妮·盖奇,约瑟芬·兰福德/赫洛·费因斯-提芬/彼得·盖勒/詹妮弗·比尔斯/塞尔玛·布莱尔,6.1,30,https://movie.douban.com/subject/30209802/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2543670474.jpg,30209802
164,卢斯,2019,朱利叶斯·约拿,娜奥米·沃茨/奥克塔维亚·斯宾瑟/蒂姆·罗斯/小凯文·哈里森/诺贝特·里奥·布茨,7.7,40,https://movie.douban.com/subject/27195204/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2562070353.jpg,27195204
165,最长一枪,2019,徐顺利,王志文/余男/李立群/许亚军/夏克立,6.2,30,https://movie.douban.com/subject/27002371/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2568284825.jpg,27002371
166,叶问4,2019,叶伟信,甄子丹/吴樾/吴建豪/斯科特·阿金斯/李宛妲,,0,https://movie.douban.com/subject/26885074/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2569098573.jpg,26885074
167,阴曹使者,2019,金周焕,朴叙俊/安圣基/禹棹焕/朴智炫/郑志薰,6.3,30,https://movie.douban.com/subject/30181079/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2560576875.jpg,30181079
168,回到过去拥抱你,2019,花明,侯明昊/彭昱畅/盖玥希/马可/黄龄,4.7,25,https://movie.douban.com/subject/27073835/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2561543822.jpg,27073835
169,催眠·裁决,2019,黎兆钧/施柏林/刘永泰,张家辉/张翰/秦沛/郑则仕/金燕玲,6.2,30,https://movie.douban.com/subject/26752547/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2569044398.jpg,26752547
170,双生,2019,金振成,刘昊然/陈都灵/赵芮,3.5,20,https://movie.douban.com/subject/26715617/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2554892284.jpg,26715617
171,勇敢者游戏2：再战巅峰,2019,杰克·卡斯丹,道恩·强森/凯伦·吉兰/杰克·布莱克/凯文·哈特/尼克·乔纳斯,,0,https://movie.douban.com/subject/30128985/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2575911093.jpg,30128985
172,证人,2019,李翰,郑雨盛/金香起/李奎炯/廉惠兰/张荣男,7.7,40,https://movie.douban.com/subject/30306764/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2552969589.jpg,30306764
173,姐姐,2019,林京泽,李诗英/朴世婉/崔镇浩/李俊赫/李亨哲,6.4,30,https://movie.douban.com/subject/26825688/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2544302605.jpg,26825688
174,偷心女盗,2019,克里斯·艾迪生,安妮·海瑟薇/蕾蓓尔·威尔森/蒂姆·布雷克·尼尔森/艾利克斯·夏普/罗非洛·迪格托勒,5.7,30,https://movie.douban.com/subject/3230155/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2547930491.jpg,3230155
175,小小乔,2019,杰茜卡·豪丝娜,本·卫肖/艾米丽·比查姆/利安娜·贝斯特/菲尼克斯·布罗萨德/基特·康纳,6.5,35,https://movie.douban.com/subject/26959115/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2569367878.jpg,26959115
176,行骗天下：运势篇,2019,田中亮,长泽雅美/东出昌大/小日向文世/小手伸也/织田梨沙,8.3,40,https://movie.douban.com/subject/30476406/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2557604027.jpg,30476406
177,高材生,2019,奥利维亚·王尔德,比妮·费尔德斯坦/凯特琳·德弗/杰西卡·威廉姆斯/杰森·苏戴奇斯/丽莎·库卓,7.1,35,https://movie.douban.com/subject/3927736/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2557679669.jpg,3927736
178,世界奇妙物语 2019秋之特别篇,2019,植田泰史/岩田和行/横尾初喜/山内大辅/小椋久雄,室毅/落合扶树/柳百合菜/樱井圣/白石圣,6.7,35,https://movie.douban.com/subject/34854828/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2571319289.jpg,34854828
179,昨日奇迹,2019,丹尼·博伊尔,希米什·帕特尔/莉莉·詹姆斯/艾德·希兰/凯特·麦克金农/罗伯特·卡莱尔,6.5,35,https://movie.douban.com/subject/30165034/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2561245949.jpg,30165034
180,战斗民族养成记,2019,阿卡季·萨赫拉什维利/夏昊,董畅/伊丽莎维塔·科诺诺娃/维塔利·哈耶夫/格兰特·吐火添/谢尔盖·奇尔科夫,4.8,25,https://movie.douban.com/subject/30168032/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2546069661.jpg,30168032
181,禁闭男童,2019,夏兰·福伊,凯利·蕾莉/萨迪·辛克/马克斯·马蒂尼/莉莉·泰勒/查理·肖特韦尔,6.2,30,https://movie.douban.com/subject/27005769/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2568659361.jpg,27005769
